Country,EdLevel,YearsCodePro,Salary
Russian Federation,Master's Degree,5.0,56052.0
Russian Federation,Less than Bachelor's Degree,3.0,16044.0
Russian Federation,Master's Degree,5.0,47184.0
Russian Federation,Master's Degree,3.0,37752.0
Russian Federation,Post Graduate Degree,6.0,15096.0
Russian Federation,Bachelor's Degree,3.0,22644.0
Russian Federation,Master's Degree,6.0,41520.0
Russian Federation,Master's Degree,10.0,62280.0
Russian Federation,Less than Bachelor's Degree,0.5,9600.0
Russian Federation,Master's Degree,10.0,160416.0
Russian Federation,Less than Bachelor's Degree,1.0,28308.0
Russian Federation,Less than Bachelor's Degree,5.0,19524.0
Russian Federation,Master's Degree,0.5,28308.0
Russian Federation,Less than Bachelor's Degree,1.0,6600.0
Russian Federation,Less than Bachelor's Degree,2.0,11328.0
Russian Federation,Bachelor's Degree,5.0,28308.0
Russian Federation,Bachelor's Degree,10.0,32088.0
Russian Federation,Master's Degree,5.0,52848.0
Russian Federation,Master's Degree,5.0,15096.0
Russian Federation,Master's Degree,4.0,54000.0
Russian Federation,Post Graduate Degree,7.0,22644.0
Russian Federation,Bachelor's Degree,4.0,63276.0
Russian Federation,Bachelor's Degree,3.0,35859.0
Russian Federation,Less than Bachelor's Degree,2.0,5664.0
Russian Federation,Bachelor's Degree,4.0,24000.0
Russian Federation,Bachelor's Degree,3.0,22644.0
Russian Federation,Master's Degree,2.0,16980.0
Russian Federation,Master's Degree,3.0,31140.0
Russian Federation,Less than Bachelor's Degree,5.0,39636.0
Russian Federation,Less than Bachelor's Degree,2.0,15096.0
Russian Federation,Post Graduate Degree,8.0,28308.0
Russian Federation,Master's Degree,3.0,11328.0
Russian Federation,Bachelor's Degree,2.0,21324.0
Russian Federation,Master's Degree,7.0,43404.0
Russian Federation,Bachelor's Degree,0.5,6600.0
Russian Federation,Bachelor's Degree,3.0,28308.0
Russian Federation,Less than Bachelor's Degree,5.0,37752.0
Russian Federation,Less than Bachelor's Degree,8.0,53976.0
Russian Federation,Less than Bachelor's Degree,5.0,28308.0
Russian Federation,Less than Bachelor's Degree,8.0,18876.0
Russian Federation,Master's Degree,3.0,50952.0
Russian Federation,Master's Degree,2.0,20388.0
Russian Federation,Post Graduate Degree,9.0,43404.0
Russian Federation,Less than Bachelor's Degree,0.5,9432.0
Russian Federation,Less than Bachelor's Degree,5.0,15096.0
Russian Federation,Less than Bachelor's Degree,0.5,11328.0
Russian Federation,Master's Degree,10.0,94368.0
Russian Federation,Less than Bachelor's Degree,0.5,16044.0
Russian Federation,Master's Degree,0.5,7548.0
Russian Federation,Bachelor's Degree,8.0,37752.0
Russian Federation,Master's Degree,10.0,69595.0
Russian Federation,Less than Bachelor's Degree,3.0,1573.0
Russian Federation,Less than Bachelor's Degree,1.0,11328.0
Russian Federation,Bachelor's Degree,6.0,39072.0
Russian Federation,Less than Bachelor's Degree,5.0,15096.0
Russian Federation,Bachelor's Degree,7.0,31200.0
Russian Federation,Master's Degree,2.0,8496.0
Russian Federation,Bachelor's Degree,3.0,38688.0
Russian Federation,Bachelor's Degree,2.0,31236.0
Russian Federation,Bachelor's Degree,3.0,29256.0
Russian Federation,Master's Degree,5.0,13212.0
Russian Federation,Less than Bachelor's Degree,7.0,45300.0
Russian Federation,Less than Bachelor's Degree,3.0,22644.0
Russian Federation,Master's Degree,6.0,31140.0
Russian Federation,Bachelor's Degree,3.0,22644.0
Russian Federation,Master's Degree,5.0,31455.0
Russian Federation,Master's Degree,4.0,62280.0
Russian Federation,Bachelor's Degree,10.0,66060.0
Russian Federation,Master's Degree,9.0,56436.0
Russian Federation,Master's Degree,9.0,28800.0
Russian Federation,Master's Degree,3.0,18876.0
Russian Federation,Master's Degree,3.0,24540.0
Russian Federation,Master's Degree,2.0,32088.0
Russian Federation,Less than Bachelor's Degree,7.0,26424.0
Russian Federation,Less than Bachelor's Degree,2.0,7548.0
Russian Federation,Less than Bachelor's Degree,10.0,22644.0
Russian Federation,Master's Degree,4.0,37752.0
Russian Federation,Master's Degree,9.0,128400.0
Russian Federation,Less than Bachelor's Degree,10.0,31140.0
Russian Federation,Master's Degree,7.0,56616.0
Russian Federation,Bachelor's Degree,2.0,18876.0
Russian Federation,Post Graduate Degree,5.0,47184.0
Russian Federation,Less than Bachelor's Degree,3.0,6606.0
Russian Federation,Bachelor's Degree,2.0,35856.0
Russian Federation,Master's Degree,4.0,24540.0
Russian Federation,Less than Bachelor's Degree,1.0,11328.0
Russian Federation,Less than Bachelor's Degree,10.0,18612.0
Russian Federation,Bachelor's Degree,0.5,8496.0
Russian Federation,Bachelor's Degree,3.0,14340.0
Russian Federation,Less than Bachelor's Degree,1.0,11328.0
Russian Federation,Less than Bachelor's Degree,0.5,9432.0
Russian Federation,Bachelor's Degree,4.0,13212.0
Russian Federation,Bachelor's Degree,0.5,6072.0
Russian Federation,Master's Degree,9.0,94368.0
Russian Federation,Bachelor's Degree,7.0,84924.0
Russian Federation,Bachelor's Degree,6.0,15096.0
Russian Federation,Bachelor's Degree,1.0,10752.0
Russian Federation,Master's Degree,4.0,9432.0
Russian Federation,Master's Degree,5.0,60396.0
Russian Federation,Bachelor's Degree,4.0,18876.0
Russian Federation,Master's Degree,3.0,11892.0
Russian Federation,Bachelor's Degree,5.0,14160.0
Russian Federation,Less than Bachelor's Degree,1.0,11328.0
Russian Federation,Master's Degree,10.0,37752.0
Russian Federation,Master's Degree,8.0,75864.0
