Country,EdLevel,YearsCodePro,Salary
United Kingdom of Great Britain and Northern Ireland,Master's Degree,4.0,77556.0
United Kingdom of Great Britain and Northern Ireland,Master's Degree,2.0,64630.0
United Kingdom of Great Britain and Northern Ireland,Bachelor's Degree,8.0,193889.0
United Kingdom of Great Britain and Northern Ireland,Less than Bachelor's Degree,9.0,51704.0
United Kingdom of Great Britain and Northern Ireland,Bachelor's Degree,10.0,51704.0
United Kingdom of Great Britain and Northern Ireland,Bachelor's Degree,10.0,103408.0
United Kingdom of Great Britain and Northern Ireland,Master's Degree,5.0,96945.0
United Kingdom of Great Britain and Northern Ireland,Master's Degree,8.0,77556.0
United Kingdom of Great Britain and Northern Ireland,Bachelor's Degree,5.0,39553.0
United Kingdom of Great Britain and Northern Ireland,Master's Degree,5.0,38778.0
United Kingdom of Great Britain and Northern Ireland,Bachelor's Degree,9.0,77556.0
United Kingdom of Great Britain and Northern Ireland,Post Graduate Degree,4.0,116333.0
United Kingdom of Great Britain and Northern Ireland,Master's Degree,5.0,142185.0
United Kingdom of Great Britain and Northern Ireland,Less than Bachelor's Degree,6.0,64630.0
United Kingdom of Great Britain and Northern Ireland,Bachelor's Degree,7.0,60141.0
United Kingdom of Great Britain and Northern Ireland,Bachelor's Degree,0.5,38778.0
United Kingdom of Great Britain and Northern Ireland,Post Graduate Degree,7.0,161574.0
United Kingdom of Great Britain and Northern Ireland,Bachelor's Degree,6.0,43948.0
United Kingdom of Great Britain and Northern Ireland,Bachelor's Degree,7.0,60752.0
United Kingdom of Great Britain and Northern Ireland,Bachelor's Degree,7.0,127967.0
United Kingdom of Great Britain and Northern Ireland,Bachelor's Degree,7.0,69800.0
United Kingdom of Great Britain and Northern Ireland,Bachelor's Degree,4.0,77556.0
United Kingdom of Great Britain and Northern Ireland,Master's Degree,5.0,49119.0
United Kingdom of Great Britain and Northern Ireland,Bachelor's Degree,10.0,129250.0
United Kingdom of Great Britain and Northern Ireland,Bachelor's Degree,7.0,90482.0
United Kingdom of Great Britain and Northern Ireland,Bachelor's Degree,8.0,48472.0
United Kingdom of Great Britain and Northern Ireland,Less than Bachelor's Degree,3.0,22620.0
United Kingdom of Great Britain and Northern Ireland,Less than Bachelor's Degree,10.0,124089.0
United Kingdom of Great Britain and Northern Ireland,Bachelor's Degree,3.0,41363.0
United Kingdom of Great Britain and Northern Ireland,Bachelor's Degree,3.0,41363.0
United Kingdom of Great Britain and Northern Ireland,Post Graduate Degree,9.0,94359.0
United Kingdom of Great Britain and Northern Ireland,Less than Bachelor's Degree,3.0,27144.0
United Kingdom of Great Britain and Northern Ireland,Post Graduate Degree,10.0,139600.0
United Kingdom of Great Britain and Northern Ireland,Post Graduate Degree,3.0,54289.0
United Kingdom of Great Britain and Northern Ireland,Less than Bachelor's Degree,6.0,32315.0
United Kingdom of Great Britain and Northern Ireland,Less than Bachelor's Degree,0.5,32315.0
United Kingdom of Great Britain and Northern Ireland,Less than Bachelor's Degree,2.0,24559.0
United Kingdom of Great Britain and Northern Ireland,Post Graduate Degree,5.0,51704.0
United Kingdom of Great Britain and Northern Ireland,Master's Degree,2.0,51704.0
United Kingdom of Great Britain and Northern Ireland,Bachelor's Degree,2.0,38778.0
United Kingdom of Great Britain and Northern Ireland,Bachelor's Degree,5.0,36193.0
United Kingdom of Great Britain and Northern Ireland,Bachelor's Degree,5.0,36193.0
United Kingdom of Great Britain and Northern Ireland,Master's Degree,3.0,77556.0
United Kingdom of Great Britain and Northern Ireland,Master's Degree,2.0,26364.0
United Kingdom of Great Britain and Northern Ireland,Master's Degree,3.0,42009.0
United Kingdom of Great Britain and Northern Ireland,Master's Degree,6.0,90482.0
United Kingdom of Great Britain and Northern Ireland,Less than Bachelor's Degree,4.0,90482.0
United Kingdom of Great Britain and Northern Ireland,Post Graduate Degree,3.0,40332.0
United Kingdom of Great Britain and Northern Ireland,Bachelor's Degree,1.0,40070.0
United Kingdom of Great Britain and Northern Ireland,Bachelor's Degree,10.0,96945.0
United Kingdom of Great Britain and Northern Ireland,Bachelor's Degree,3.0,28437.0
United Kingdom of Great Britain and Northern Ireland,Post Graduate Degree,7.0,96945.0
United Kingdom of Great Britain and Northern Ireland,Bachelor's Degree,2.0,36193.0
United Kingdom of Great Britain and Northern Ireland,Bachelor's Degree,2.0,49119.0
United Kingdom of Great Britain and Northern Ireland,Bachelor's Degree,3.0,71093.0
United Kingdom of Great Britain and Northern Ireland,Less than Bachelor's Degree,2.0,64630.0
United Kingdom of Great Britain and Northern Ireland,Master's Degree,10.0,71093.0
United Kingdom of Great Britain and Northern Ireland,Bachelor's Degree,9.0,180963.0
United Kingdom of Great Britain and Northern Ireland,Master's Degree,6.0,71093.0
United Kingdom of Great Britain and Northern Ireland,Bachelor's Degree,4.0,64630.0
United Kingdom of Great Britain and Northern Ireland,Master's Degree,4.0,31020.0
United Kingdom of Great Britain and Northern Ireland,Bachelor's Degree,5.0,109565.0
United Kingdom of Great Britain and Northern Ireland,Less than Bachelor's Degree,7.0,87896.0
United Kingdom of Great Britain and Northern Ireland,Bachelor's Degree,10.0,122796.0
United Kingdom of Great Britain and Northern Ireland,Bachelor's Degree,3.0,155111.0
United Kingdom of Great Britain and Northern Ireland,Master's Degree,2.0,38778.0
United Kingdom of Great Britain and Northern Ireland,Less than Bachelor's Degree,4.0,67215.0
United Kingdom of Great Britain and Northern Ireland,Bachelor's Degree,6.0,64630.0
United Kingdom of Great Britain and Northern Ireland,Bachelor's Degree,3.0,73678.0
United Kingdom of Great Britain and Northern Ireland,Bachelor's Degree,6.0,103408.0
United Kingdom of Great Britain and Northern Ireland,Bachelor's Degree,4.0,72385.0
United Kingdom of Great Britain and Northern Ireland,Less than Bachelor's Degree,1.0,28437.0
United Kingdom of Great Britain and Northern Ireland,Post Graduate Degree,2.0,84019.0
United Kingdom of Great Britain and Northern Ireland,Master's Degree,3.0,148648.0
United Kingdom of Great Britain and Northern Ireland,Master's Degree,2.0,103408.0
United Kingdom of Great Britain and Northern Ireland,Less than Bachelor's Degree,9.0,84019.0
United Kingdom of Great Britain and Northern Ireland,Bachelor's Degree,5.0,116333.0
United Kingdom of Great Britain and Northern Ireland,Less than Bachelor's Degree,6.0,96945.0
United Kingdom of Great Britain and Northern Ireland,Bachelor's Degree,7.0,66569.0
United Kingdom of Great Britain and Northern Ireland,Bachelor's Degree,2.0,69800.0
United Kingdom of Great Britain and Northern Ireland,Bachelor's Degree,8.0,87250.0
United Kingdom of Great Britain and Northern Ireland,Bachelor's Degree,3.0,45241.0
United Kingdom of Great Britain and Northern Ireland,Bachelor's Degree,10.0,96945.0
United Kingdom of Great Britain and Northern Ireland,Bachelor's Degree,3.0,68507.0
United Kingdom of Great Britain and Northern Ireland,Master's Degree,6.0,62045.0
United Kingdom of Great Britain and Northern Ireland,Master's Degree,6.0,72385.0
United Kingdom of Great Britain and Northern Ireland,Bachelor's Degree,10.0,129259.0
United Kingdom of Great Britain and Northern Ireland,Less than Bachelor's Degree,5.0,35342.0
United Kingdom of Great Britain and Northern Ireland,Master's Degree,7.0,77556.0
United Kingdom of Great Britain and Northern Ireland,Master's Degree,10.0,84019.0
United Kingdom of Great Britain and Northern Ireland,Master's Degree,3.0,44595.0
United Kingdom of Great Britain and Northern Ireland,Master's Degree,8.0,116333.0
United Kingdom of Great Britain and Northern Ireland,Less than Bachelor's Degree,3.0,51704.0
United Kingdom of Great Britain and Northern Ireland,Master's Degree,3.0,95652.0
United Kingdom of Great Britain and Northern Ireland,Bachelor's Degree,8.0,54289.0
United Kingdom of Great Britain and Northern Ireland,Master's Degree,2.0,77556.0
United Kingdom of Great Britain and Northern Ireland,Bachelor's Degree,2.0,155111.0
United Kingdom of Great Britain and Northern Ireland,Bachelor's Degree,8.0,71093.0
United Kingdom of Great Britain and Northern Ireland,Bachelor's Degree,1.0,32315.0
United Kingdom of Great Britain and Northern Ireland,Bachelor's Degree,10.0,99530.0
United Kingdom of Great Britain and Northern Ireland,Less than Bachelor's Degree,7.0,106639.0
United Kingdom of Great Britain and Northern Ireland,Less than Bachelor's Degree,1.0,186132.0
United Kingdom of Great Britain and Northern Ireland,Less than Bachelor's Degree,1.0,32315.0
United Kingdom of Great Britain and Northern Ireland,Bachelor's Degree,7.0,45887.0
United Kingdom of Great Britain and Northern Ireland,Bachelor's Degree,3.0,65922.0
United Kingdom of Great Britain and Northern Ireland,Bachelor's Degree,7.0,44595.0
United Kingdom of Great Britain and Northern Ireland,Master's Degree,4.0,103408.0
United Kingdom of Great Britain and Northern Ireland,Less than Bachelor's Degree,3.0,36193.0
United Kingdom of Great Britain and Northern Ireland,Master's Degree,10.0,77556.0
United Kingdom of Great Britain and Northern Ireland,Master's Degree,5.0,41363.0
United Kingdom of Great Britain and Northern Ireland,Bachelor's Degree,1.0,84019.0
United Kingdom of Great Britain and Northern Ireland,Master's Degree,4.0,183750.0
United Kingdom of Great Britain and Northern Ireland,Master's Degree,6.0,193889.0
United Kingdom of Great Britain and Northern Ireland,Bachelor's Degree,6.0,92420.0
United Kingdom of Great Britain and Northern Ireland,Master's Degree,8.0,68249.0
United Kingdom of Great Britain and Northern Ireland,Bachelor's Degree,1.0,59459.0
United Kingdom of Great Britain and Northern Ireland,Master's Degree,0.5,93067.0
United Kingdom of Great Britain and Northern Ireland,Bachelor's Degree,3.0,155111.0
United Kingdom of Great Britain and Northern Ireland,Less than Bachelor's Degree,5.0,36193.0
United Kingdom of Great Britain and Northern Ireland,Less than Bachelor's Degree,5.0,51704.0
United Kingdom of Great Britain and Northern Ireland,Bachelor's Degree,6.0,84019.0
United Kingdom of Great Britain and Northern Ireland,Bachelor's Degree,3.0,148648.0
United Kingdom of Great Britain and Northern Ireland,Bachelor's Degree,4.0,48472.0
United Kingdom of Great Britain and Northern Ireland,Bachelor's Degree,10.0,51704.0
United Kingdom of Great Britain and Northern Ireland,Master's Degree,7.0,64630.0
United Kingdom of Great Britain and Northern Ireland,Less than Bachelor's Degree,7.0,116333.0
United Kingdom of Great Britain and Northern Ireland,Bachelor's Degree,3.0,52996.0
United Kingdom of Great Britain and Northern Ireland,Bachelor's Degree,10.0,45241.0
United Kingdom of Great Britain and Northern Ireland,Bachelor's Degree,10.0,135722.0
United Kingdom of Great Britain and Northern Ireland,Bachelor's Degree,9.0,33607.0
United Kingdom of Great Britain and Northern Ireland,Bachelor's Degree,4.0,43948.0
United Kingdom of Great Britain and Northern Ireland,Post Graduate Degree,3.0,71093.0
United Kingdom of Great Britain and Northern Ireland,Less than Bachelor's Degree,1.0,30376.0
United Kingdom of Great Britain and Northern Ireland,Bachelor's Degree,5.0,90482.0
United Kingdom of Great Britain and Northern Ireland,Master's Degree,10.0,63337.0
United Kingdom of Great Britain and Northern Ireland,Bachelor's Degree,2.0,84019.0
United Kingdom of Great Britain and Northern Ireland,Bachelor's Degree,2.0,52221.0
United Kingdom of Great Britain and Northern Ireland,Bachelor's Degree,3.0,105993.0
United Kingdom of Great Britain and Northern Ireland,Master's Degree,6.0,85311.0
United Kingdom of Great Britain and Northern Ireland,Less than Bachelor's Degree,2.0,29730.0
United Kingdom of Great Britain and Northern Ireland,Master's Degree,3.0,109871.0
United Kingdom of Great Britain and Northern Ireland,Bachelor's Degree,5.0,84019.0
United Kingdom of Great Britain and Northern Ireland,Master's Degree,3.0,64630.0
United Kingdom of Great Britain and Northern Ireland,Bachelor's Degree,6.0,168037.0
United Kingdom of Great Britain and Northern Ireland,Bachelor's Degree,3.0,64630.0
United Kingdom of Great Britain and Northern Ireland,Bachelor's Degree,2.0,38778.0
United Kingdom of Great Britain and Northern Ireland,Bachelor's Degree,1.0,23267.0
United Kingdom of Great Britain and Northern Ireland,Less than Bachelor's Degree,5.0,58167.0
United Kingdom of Great Britain and Northern Ireland,Bachelor's Degree,1.0,33607.0
United Kingdom of Great Britain and Northern Ireland,Bachelor's Degree,6.0,99530.0
United Kingdom of Great Britain and Northern Ireland,Bachelor's Degree,0.5,34254.0
United Kingdom of Great Britain and Northern Ireland,Master's Degree,3.0,68507.0
United Kingdom of Great Britain and Northern Ireland,Bachelor's Degree,10.0,46533.0
United Kingdom of Great Britain and Northern Ireland,Bachelor's Degree,5.0,58167.0
United Kingdom of Great Britain and Northern Ireland,Post Graduate Degree,8.0,85311.0
United Kingdom of Great Britain and Northern Ireland,Bachelor's Degree,2.0,38778.0
United Kingdom of Great Britain and Northern Ireland,Less than Bachelor's Degree,3.0,24559.0
United Kingdom of Great Britain and Northern Ireland,Bachelor's Degree,6.0,61188.0
United Kingdom of Great Britain and Northern Ireland,Post Graduate Degree,10.0,148648.0
United Kingdom of Great Britain and Northern Ireland,Master's Degree,3.0,69800.0
United Kingdom of Great Britain and Northern Ireland,Bachelor's Degree,7.0,58167.0
United Kingdom of Great Britain and Northern Ireland,Bachelor's Degree,10.0,58167.0
United Kingdom of Great Britain and Northern Ireland,Bachelor's Degree,0.5,86604.0
United Kingdom of Great Britain and Northern Ireland,Master's Degree,4.0,47826.0
United Kingdom of Great Britain and Northern Ireland,Master's Degree,2.0,155111.0
United Kingdom of Great Britain and Northern Ireland,Master's Degree,10.0,138308.0
United Kingdom of Great Britain and Northern Ireland,Bachelor's Degree,0.5,90482.0
United Kingdom of Great Britain and Northern Ireland,Master's Degree,6.0,71093.0
United Kingdom of Great Britain and Northern Ireland,Bachelor's Degree,4.0,71093.0
United Kingdom of Great Britain and Northern Ireland,Master's Degree,0.5,41363.0
United Kingdom of Great Britain and Northern Ireland,Bachelor's Degree,6.0,56874.0
United Kingdom of Great Britain and Northern Ireland,Less than Bachelor's Degree,5.0,77556.0
United Kingdom of Great Britain and Northern Ireland,Post Graduate Degree,3.0,77556.0
United Kingdom of Great Britain and Northern Ireland,Less than Bachelor's Degree,2.0,28437.0
United Kingdom of Great Britain and Northern Ireland,Bachelor's Degree,4.0,51704.0
United Kingdom of Great Britain and Northern Ireland,Bachelor's Degree,3.0,38778.0
United Kingdom of Great Britain and Northern Ireland,Bachelor's Degree,7.0,98969.0
United Kingdom of Great Britain and Northern Ireland,Master's Degree,7.0,129259.0
United Kingdom of Great Britain and Northern Ireland,Post Graduate Degree,10.0,103408.0
United Kingdom of Great Britain and Northern Ireland,Less than Bachelor's Degree,3.0,23267.0
United Kingdom of Great Britain and Northern Ireland,Master's Degree,4.0,51704.0
United Kingdom of Great Britain and Northern Ireland,Master's Degree,9.0,54289.0
United Kingdom of Great Britain and Northern Ireland,Less than Bachelor's Degree,5.0,51704.0
United Kingdom of Great Britain and Northern Ireland,Bachelor's Degree,2.0,34900.0
United Kingdom of Great Britain and Northern Ireland,Master's Degree,5.0,93067.0
United Kingdom of Great Britain and Northern Ireland,Bachelor's Degree,10.0,86604.0
United Kingdom of Great Britain and Northern Ireland,Bachelor's Degree,4.0,28437.0
United Kingdom of Great Britain and Northern Ireland,Master's Degree,2.0,58167.0
United Kingdom of Great Britain and Northern Ireland,Master's Degree,5.0,52996.0
United Kingdom of Great Britain and Northern Ireland,Bachelor's Degree,4.0,77556.0
United Kingdom of Great Britain and Northern Ireland,Master's Degree,7.0,84019.0
United Kingdom of Great Britain and Northern Ireland,Post Graduate Degree,7.0,103408.0
United Kingdom of Great Britain and Northern Ireland,Less than Bachelor's Degree,4.0,21328.0
United Kingdom of Great Britain and Northern Ireland,Master's Degree,10.0,54289.0
United Kingdom of Great Britain and Northern Ireland,Post Graduate Degree,5.0,91774.0
United Kingdom of Great Britain and Northern Ireland,Master's Degree,7.0,42656.0
United Kingdom of Great Britain and Northern Ireland,Bachelor's Degree,2.0,28437.0
United Kingdom of Great Britain and Northern Ireland,Bachelor's Degree,2.0,46533.0
United Kingdom of Great Britain and Northern Ireland,Bachelor's Degree,4.0,38778.0
United Kingdom of Great Britain and Northern Ireland,Master's Degree,6.0,49119.0
United Kingdom of Great Britain and Northern Ireland,Less than Bachelor's Degree,5.0,46533.0
United Kingdom of Great Britain and Northern Ireland,Bachelor's Degree,2.0,41363.0
United Kingdom of Great Britain and Northern Ireland,Master's Degree,1.0,77556.0
United Kingdom of Great Britain and Northern Ireland,Master's Degree,10.0,86604.0
United Kingdom of Great Britain and Northern Ireland,Bachelor's Degree,10.0,129259.0
United Kingdom of Great Britain and Northern Ireland,Bachelor's Degree,8.0,59459.0
United Kingdom of Great Britain and Northern Ireland,Bachelor's Degree,10.0,65922.0
United Kingdom of Great Britain and Northern Ireland,Bachelor's Degree,5.0,45241.0
United Kingdom of Great Britain and Northern Ireland,Master's Degree,10.0,62045.0
United Kingdom of Great Britain and Northern Ireland,Master's Degree,7.0,67215.0
United Kingdom of Great Britain and Northern Ireland,Bachelor's Degree,10.0,47826.0
United Kingdom of Great Britain and Northern Ireland,Less than Bachelor's Degree,3.0,36193.0
United Kingdom of Great Britain and Northern Ireland,Bachelor's Degree,8.0,103408.0
United Kingdom of Great Britain and Northern Ireland,Bachelor's Degree,6.0,54935.0
United Kingdom of Great Britain and Northern Ireland,Master's Degree,10.0,51704.0
United Kingdom of Great Britain and Northern Ireland,Post Graduate Degree,1.0,43948.0
United Kingdom of Great Britain and Northern Ireland,Less than Bachelor's Degree,1.0,31022.0
United Kingdom of Great Britain and Northern Ireland,Bachelor's Degree,5.0,53643.0
United Kingdom of Great Britain and Northern Ireland,Bachelor's Degree,3.0,45241.0
United Kingdom of Great Britain and Northern Ireland,Master's Degree,8.0,96945.0
United Kingdom of Great Britain and Northern Ireland,Bachelor's Degree,7.0,51575.0
United Kingdom of Great Britain and Northern Ireland,Less than Bachelor's Degree,5.0,84019.0
United Kingdom of Great Britain and Northern Ireland,Bachelor's Degree,2.0,51704.0
United Kingdom of Great Britain and Northern Ireland,Master's Degree,7.0,25852.0
United Kingdom of Great Britain and Northern Ireland,Master's Degree,4.0,71093.0
United Kingdom of Great Britain and Northern Ireland,Bachelor's Degree,5.0,36193.0
United Kingdom of Great Britain and Northern Ireland,Master's Degree,9.0,193889.0
United Kingdom of Great Britain and Northern Ireland,Master's Degree,3.0,51704.0
United Kingdom of Great Britain and Northern Ireland,Bachelor's Degree,6.0,85308.0
United Kingdom of Great Britain and Northern Ireland,Less than Bachelor's Degree,10.0,129259.0
United Kingdom of Great Britain and Northern Ireland,Bachelor's Degree,3.0,34900.0
United Kingdom of Great Britain and Northern Ireland,Bachelor's Degree,8.0,62045.0
United Kingdom of Great Britain and Northern Ireland,Bachelor's Degree,10.0,51704.0
United Kingdom of Great Britain and Northern Ireland,Bachelor's Degree,2.0,51704.0
United Kingdom of Great Britain and Northern Ireland,Master's Degree,4.0,51704.0
United Kingdom of Great Britain and Northern Ireland,Master's Degree,4.0,62045.0
United Kingdom of Great Britain and Northern Ireland,Master's Degree,10.0,96945.0
United Kingdom of Great Britain and Northern Ireland,Master's Degree,3.0,37485.0
United Kingdom of Great Britain and Northern Ireland,Bachelor's Degree,3.0,48149.0
United Kingdom of Great Britain and Northern Ireland,Bachelor's Degree,1.0,62045.0
United Kingdom of Great Britain and Northern Ireland,Bachelor's Degree,7.0,98237.0
United Kingdom of Great Britain and Northern Ireland,Bachelor's Degree,6.0,58167.0
United Kingdom of Great Britain and Northern Ireland,Master's Degree,4.0,39424.0
United Kingdom of Great Britain and Northern Ireland,Less than Bachelor's Degree,0.5,32315.0
United Kingdom of Great Britain and Northern Ireland,Bachelor's Degree,4.0,65148.0
United Kingdom of Great Britain and Northern Ireland,Master's Degree,3.0,43686.0
United Kingdom of Great Britain and Northern Ireland,Master's Degree,6.0,77556.0
United Kingdom of Great Britain and Northern Ireland,Master's Degree,5.0,180963.0
United Kingdom of Great Britain and Northern Ireland,Bachelor's Degree,3.0,32315.0
United Kingdom of Great Britain and Northern Ireland,Bachelor's Degree,7.0,93067.0
United Kingdom of Great Britain and Northern Ireland,Bachelor's Degree,2.0,49119.0
United Kingdom of Great Britain and Northern Ireland,Bachelor's Degree,5.0,51704.0
United Kingdom of Great Britain and Northern Ireland,Master's Degree,8.0,66052.0
United Kingdom of Great Britain and Northern Ireland,Master's Degree,9.0,49765.0
United Kingdom of Great Britain and Northern Ireland,Less than Bachelor's Degree,2.0,19389.0
United Kingdom of Great Britain and Northern Ireland,Bachelor's Degree,3.0,36193.0
United Kingdom of Great Britain and Northern Ireland,Post Graduate Degree,2.0,67215.0
United Kingdom of Great Britain and Northern Ireland,Less than Bachelor's Degree,9.0,58167.0
United Kingdom of Great Britain and Northern Ireland,Post Graduate Degree,10.0,129259.0
United Kingdom of Great Britain and Northern Ireland,Master's Degree,7.0,74970.0
United Kingdom of Great Britain and Northern Ireland,Master's Degree,1.0,33607.0
United Kingdom of Great Britain and Northern Ireland,Master's Degree,3.0,46536.0
United Kingdom of Great Britain and Northern Ireland,Bachelor's Degree,6.0,47826.0
United Kingdom of Great Britain and Northern Ireland,Post Graduate Degree,4.0,21328.0
United Kingdom of Great Britain and Northern Ireland,Master's Degree,0.5,98237.0
United Kingdom of Great Britain and Northern Ireland,Bachelor's Degree,8.0,67215.0
United Kingdom of Great Britain and Northern Ireland,Post Graduate Degree,7.0,86604.0
United Kingdom of Great Britain and Northern Ireland,Bachelor's Degree,5.0,65922.0
United Kingdom of Great Britain and Northern Ireland,Bachelor's Degree,3.0,71093.0
United Kingdom of Great Britain and Northern Ireland,Less than Bachelor's Degree,6.0,68507.0
United Kingdom of Great Britain and Northern Ireland,Bachelor's Degree,7.0,63337.0
United Kingdom of Great Britain and Northern Ireland,Bachelor's Degree,5.0,43948.0
United Kingdom of Great Britain and Northern Ireland,Bachelor's Degree,2.0,129259.0
United Kingdom of Great Britain and Northern Ireland,Bachelor's Degree,9.0,82726.0
United Kingdom of Great Britain and Northern Ireland,Bachelor's Degree,3.0,36839.0
United Kingdom of Great Britain and Northern Ireland,Master's Degree,2.0,36193.0
United Kingdom of Great Britain and Northern Ireland,Bachelor's Degree,9.0,64630.0
United Kingdom of Great Britain and Northern Ireland,Less than Bachelor's Degree,0.5,18096.0
United Kingdom of Great Britain and Northern Ireland,Master's Degree,2.0,27144.0
United Kingdom of Great Britain and Northern Ireland,Less than Bachelor's Degree,5.0,60752.0
United Kingdom of Great Britain and Northern Ireland,Bachelor's Degree,5.0,53508.0
United Kingdom of Great Britain and Northern Ireland,Master's Degree,1.0,51704.0
United Kingdom of Great Britain and Northern Ireland,Master's Degree,5.0,64630.0
United Kingdom of Great Britain and Northern Ireland,Master's Degree,4.0,43935.0
United Kingdom of Great Britain and Northern Ireland,Less than Bachelor's Degree,8.0,25850.0
United Kingdom of Great Britain and Northern Ireland,Bachelor's Degree,2.0,45241.0
United Kingdom of Great Britain and Northern Ireland,Less than Bachelor's Degree,10.0,58167.0
United Kingdom of Great Britain and Northern Ireland,Less than Bachelor's Degree,10.0,80141.0
United Kingdom of Great Britain and Northern Ireland,Bachelor's Degree,6.0,51704.0
United Kingdom of Great Britain and Northern Ireland,Less than Bachelor's Degree,4.0,38778.0
United Kingdom of Great Britain and Northern Ireland,Post Graduate Degree,5.0,45241.0
United Kingdom of Great Britain and Northern Ireland,Master's Degree,1.0,74970.0
United Kingdom of Great Britain and Northern Ireland,Master's Degree,8.0,89189.0
United Kingdom of Great Britain and Northern Ireland,Less than Bachelor's Degree,5.0,51704.0
United Kingdom of Great Britain and Northern Ireland,Bachelor's Degree,0.5,71093.0
United Kingdom of Great Britain and Northern Ireland,Bachelor's Degree,3.0,45241.0
United Kingdom of Great Britain and Northern Ireland,Master's Degree,9.0,67861.0
United Kingdom of Great Britain and Northern Ireland,Bachelor's Degree,7.0,54289.0
United Kingdom of Great Britain and Northern Ireland,Bachelor's Degree,1.0,71093.0
United Kingdom of Great Britain and Northern Ireland,Bachelor's Degree,3.0,45241.0
United Kingdom of Great Britain and Northern Ireland,Less than Bachelor's Degree,10.0,58167.0
United Kingdom of Great Britain and Northern Ireland,Bachelor's Degree,3.0,42656.0
United Kingdom of Great Britain and Northern Ireland,Bachelor's Degree,3.0,51704.0
United Kingdom of Great Britain and Northern Ireland,Master's Degree,10.0,59459.0
United Kingdom of Great Britain and Northern Ireland,Bachelor's Degree,3.0,51704.0
United Kingdom of Great Britain and Northern Ireland,Less than Bachelor's Degree,6.0,49119.0
United Kingdom of Great Britain and Northern Ireland,Less than Bachelor's Degree,8.0,150000.0
United Kingdom of Great Britain and Northern Ireland,Post Graduate Degree,6.0,55582.0
United Kingdom of Great Britain and Northern Ireland,Less than Bachelor's Degree,1.0,25293.0
United Kingdom of Great Britain and Northern Ireland,Bachelor's Degree,1.0,25852.0
United Kingdom of Great Britain and Northern Ireland,Bachelor's Degree,2.0,33607.0
United Kingdom of Great Britain and Northern Ireland,Less than Bachelor's Degree,3.0,23913.0
United Kingdom of Great Britain and Northern Ireland,Less than Bachelor's Degree,8.0,38778.0
United Kingdom of Great Britain and Northern Ireland,Master's Degree,2.0,58167.0
United Kingdom of Great Britain and Northern Ireland,Bachelor's Degree,3.0,64630.0
United Kingdom of Great Britain and Northern Ireland,Master's Degree,9.0,84019.0
