Country,EdLevel,YearsCodePro,Salary
Netherlands,Post Graduate Degree,8.0,86478.0
Netherlands,Bachelor's Degree,7.0,58368.0
Netherlands,Bachelor's Degree,8.0,129718.0
Netherlands,Bachelor's Degree,8.0,71340.0
Netherlands,Master's Degree,5.0,32429.0
Netherlands,Bachelor's Degree,3.0,46482.0
Netherlands,Bachelor's Degree,4.0,64860.0
Netherlands,Less than Bachelor's Degree,2.0,29184.0
Netherlands,Bachelor's Degree,7.0,51888.0
Netherlands,Master's Degree,4.0,45288.0
Netherlands,Bachelor's Degree,1.0,44748.0
Netherlands,Master's Degree,3.0,50196.0
Netherlands,Less than Bachelor's Degree,7.0,61620.0
Netherlands,Less than Bachelor's Degree,2.0,41508.0
Netherlands,Master's Degree,7.0,53184.0
Netherlands,Bachelor's Degree,8.0,51888.0
Netherlands,Master's Degree,6.0,70264.0
Netherlands,Master's Degree,7.0,56211.0
Netherlands,Less than Bachelor's Degree,3.0,35028.0
Netherlands,Bachelor's Degree,1.0,63778.0
Netherlands,Bachelor's Degree,4.0,77831.0
Netherlands,Bachelor's Degree,1.0,135100.0
Netherlands,Master's Degree,5.0,75669.0
Netherlands,Less than Bachelor's Degree,9.0,53172.0
Netherlands,Master's Degree,5.0,48644.0
Netherlands,Master's Degree,3.0,47352.0
Netherlands,Bachelor's Degree,9.0,67021.0
Netherlands,Less than Bachelor's Degree,9.0,70264.0
Netherlands,Master's Degree,10.0,129718.0
Netherlands,Master's Degree,6.0,77832.0
Netherlands,Master's Degree,7.0,71340.0
Netherlands,Bachelor's Degree,2.0,48644.0
Netherlands,Less than Bachelor's Degree,6.0,54049.0
Netherlands,Less than Bachelor's Degree,6.0,64444.0
Netherlands,Post Graduate Degree,3.0,38916.0
Netherlands,Bachelor's Degree,4.0,46231.0
Netherlands,Master's Degree,10.0,64860.0
Netherlands,Less than Bachelor's Degree,5.0,75669.0
Netherlands,Post Graduate Degree,8.0,77831.0
Netherlands,Bachelor's Degree,2.0,45401.0
Netherlands,Master's Degree,2.0,54480.0
Netherlands,Bachelor's Degree,6.0,52665.0
Netherlands,Bachelor's Degree,2.0,38916.0
Netherlands,Bachelor's Degree,2.0,41077.0
Netherlands,Bachelor's Degree,3.0,36324.0
Netherlands,Bachelor's Degree,8.0,45396.0
Netherlands,Master's Degree,4.0,57720.0
Netherlands,Less than Bachelor's Degree,3.0,40212.0
Netherlands,Bachelor's Degree,4.0,44830.0
Netherlands,Master's Degree,9.0,129718.0
Netherlands,Less than Bachelor's Degree,7.0,61642.0
Netherlands,Post Graduate Degree,5.0,51888.0
Netherlands,Bachelor's Degree,5.0,97288.0
Netherlands,Bachelor's Degree,5.0,49296.0
Netherlands,Bachelor's Degree,8.0,44748.0
Netherlands,Bachelor's Degree,0.5,35028.0
Netherlands,Master's Degree,2.0,42156.0
Netherlands,Bachelor's Degree,10.0,38915.0
Netherlands,Less than Bachelor's Degree,6.0,54049.0
Netherlands,Post Graduate Degree,3.0,30876.0
Netherlands,Bachelor's Degree,5.0,56040.0
Netherlands,Master's Degree,7.0,86478.0
Netherlands,Bachelor's Degree,8.0,75669.0
Netherlands,Less than Bachelor's Degree,4.0,32424.0
Netherlands,Master's Degree,5.0,37620.0
Netherlands,Less than Bachelor's Degree,4.0,70264.0
Netherlands,Master's Degree,2.0,49296.0
Netherlands,Less than Bachelor's Degree,4.0,32424.0
Netherlands,Less than Bachelor's Degree,2.0,5184.0
Netherlands,Master's Degree,5.0,49185.0
Netherlands,Bachelor's Degree,6.0,57072.0
Netherlands,Master's Degree,10.0,59454.0
Netherlands,Bachelor's Degree,6.0,49296.0
Netherlands,Master's Degree,4.0,77831.0
Netherlands,Bachelor's Degree,4.0,47736.0
Netherlands,Bachelor's Degree,3.0,37125.0
Netherlands,Bachelor's Degree,9.0,92784.0
Netherlands,Master's Degree,4.0,62697.0
Netherlands,Master's Degree,2.0,41077.0
Netherlands,Bachelor's Degree,9.0,60859.0
Netherlands,Post Graduate Degree,9.0,90802.0
Netherlands,Bachelor's Degree,7.0,68748.0
Netherlands,Master's Degree,9.0,76750.0
Netherlands,Bachelor's Degree,9.0,72426.0
Netherlands,Bachelor's Degree,7.0,162147.0
Netherlands,Bachelor's Degree,10.0,56751.0
Netherlands,Master's Degree,5.0,40212.0
Netherlands,Bachelor's Degree,1.0,34380.0
Netherlands,Bachelor's Degree,1.0,46267.0
Netherlands,Less than Bachelor's Degree,2.0,23352.0
Netherlands,Bachelor's Degree,10.0,91883.0
Netherlands,Bachelor's Degree,8.0,59454.0
Netherlands,Bachelor's Degree,6.0,75530.0
Netherlands,Less than Bachelor's Degree,0.5,42024.0
Netherlands,Bachelor's Degree,2.0,27240.0
Netherlands,Bachelor's Degree,3.0,42588.0
Netherlands,Post Graduate Degree,4.0,25944.0
Netherlands,Master's Degree,9.0,64859.0
Netherlands,Bachelor's Degree,2.0,45396.0
Netherlands,Post Graduate Degree,7.0,77832.0
Netherlands,Bachelor's Degree,5.0,67021.0
Netherlands,Master's Degree,1.0,52968.0
Netherlands,Bachelor's Degree,9.0,51888.0
Netherlands,Bachelor's Degree,4.0,59454.0
Netherlands,Bachelor's Degree,10.0,91883.0
Netherlands,Bachelor's Degree,9.0,69183.0
Netherlands,Master's Degree,9.0,88208.0
Netherlands,Bachelor's Degree,8.0,32424.0
Netherlands,Less than Bachelor's Degree,3.0,47352.0
Netherlands,Bachelor's Degree,8.0,77831.0
Netherlands,Bachelor's Degree,3.0,43239.0
Netherlands,Post Graduate Degree,6.0,76209.0
Netherlands,Master's Degree,2.0,41184.0
Netherlands,Less than Bachelor's Degree,8.0,36324.0
Netherlands,Bachelor's Degree,5.0,75669.0
Netherlands,Post Graduate Degree,4.0,56816.0
Netherlands,Master's Degree,5.0,86478.0
Netherlands,Post Graduate Degree,5.0,60535.0
Netherlands,Bachelor's Degree,2.0,51887.0
Netherlands,Master's Degree,6.0,94045.0
Netherlands,Bachelor's Degree,9.0,135123.0
Netherlands,Less than Bachelor's Degree,6.0,36324.0
Netherlands,Bachelor's Degree,10.0,70264.0
Netherlands,Master's Degree,6.0,43239.0
Netherlands,Master's Degree,8.0,58368.0
Netherlands,Master's Degree,6.0,86478.0
Netherlands,Less than Bachelor's Degree,2.0,67453.0
Netherlands,Master's Degree,8.0,42156.0
Netherlands,Bachelor's Degree,10.0,56112.0
Netherlands,Bachelor's Degree,5.0,43236.0
Netherlands,Bachelor's Degree,4.0,25944.0
Netherlands,Bachelor's Degree,9.0,75669.0
Netherlands,Less than Bachelor's Degree,7.0,64859.0
Netherlands,Post Graduate Degree,2.0,52968.0
Netherlands,Bachelor's Degree,1.0,42804.0
Netherlands,Bachelor's Degree,9.0,50806.0
Netherlands,Master's Degree,9.0,88640.0
Netherlands,Bachelor's Degree,8.0,41508.0
Netherlands,Bachelor's Degree,1.0,40277.0
Netherlands,Master's Degree,3.0,37620.0
Netherlands,Bachelor's Degree,9.0,51888.0
Netherlands,Master's Degree,9.0,60535.0
Netherlands,Master's Degree,5.0,71340.0
Netherlands,Less than Bachelor's Degree,5.0,24863.0
Netherlands,Master's Degree,2.0,43239.0
Netherlands,Less than Bachelor's Degree,8.0,86478.0
Netherlands,Bachelor's Degree,8.0,51887.0
Netherlands,Bachelor's Degree,1.0,36324.0
Netherlands,Master's Degree,8.0,83016.0
Netherlands,Bachelor's Degree,2.0,44861.0
Netherlands,Bachelor's Degree,7.0,81074.0
Netherlands,Less than Bachelor's Degree,6.0,36324.0
Netherlands,Bachelor's Degree,3.0,48000.0
Netherlands,Master's Degree,3.0,45348.0
Netherlands,Bachelor's Degree,6.0,44100.0
Netherlands,Bachelor's Degree,4.0,71345.0
Netherlands,Less than Bachelor's Degree,5.0,18156.0
Netherlands,Master's Degree,3.0,36324.0
Netherlands,Bachelor's Degree,2.0,38916.0
Netherlands,Master's Degree,6.0,75669.0
Netherlands,Master's Degree,8.0,102693.0
Netherlands,Master's Degree,7.0,77831.0
Netherlands,Bachelor's Degree,10.0,66156.0
Netherlands,Bachelor's Degree,6.0,77832.0
Netherlands,Bachelor's Degree,7.0,42804.0
Netherlands,Master's Degree,8.0,70264.0
Netherlands,Master's Degree,4.0,46704.0
Netherlands,Bachelor's Degree,9.0,87559.0
Netherlands,Bachelor's Degree,8.0,68647.0
Netherlands,Less than Bachelor's Degree,5.0,46781.0
Netherlands,Bachelor's Degree,4.0,48000.0
Netherlands,Bachelor's Degree,2.0,35676.0
Netherlands,Less than Bachelor's Degree,4.0,38915.0
Netherlands,Bachelor's Degree,4.0,45396.0
Netherlands,Bachelor's Degree,5.0,35776.0
Netherlands,Bachelor's Degree,6.0,72426.0
Netherlands,Bachelor's Degree,4.0,40212.0
Netherlands,Master's Degree,6.0,53184.0
Netherlands,Bachelor's Degree,10.0,118908.0
Netherlands,Master's Degree,0.5,55130.0
Netherlands,Less than Bachelor's Degree,7.0,78371.0
Netherlands,Bachelor's Degree,4.0,51888.0
Netherlands,Post Graduate Degree,6.0,81074.0
Netherlands,Post Graduate Degree,0.5,38916.0
Netherlands,Master's Degree,5.0,78101.0
Netherlands,Bachelor's Degree,5.0,54049.0
Netherlands,Less than Bachelor's Degree,0.5,32424.0
Netherlands,Master's Degree,8.0,108098.0
Netherlands,Master's Degree,8.0,47352.0
Netherlands,Master's Degree,9.0,70264.0
Netherlands,Bachelor's Degree,6.0,48644.0
Netherlands,Bachelor's Degree,2.0,36000.0
Netherlands,Less than Bachelor's Degree,6.0,75669.0
Netherlands,Bachelor's Degree,3.0,49296.0
Netherlands,Less than Bachelor's Degree,7.0,48648.0
Netherlands,Bachelor's Degree,3.0,40537.0
Netherlands,Master's Degree,0.5,32424.0
Netherlands,Master's Degree,5.0,71345.0
Netherlands,Bachelor's Degree,9.0,70048.0
Netherlands,Bachelor's Degree,8.0,75669.0
Netherlands,Bachelor's Degree,1.0,48644.0
Netherlands,Master's Degree,2.0,35028.0
Netherlands,Master's Degree,6.0,35340.0
Netherlands,Master's Degree,8.0,86478.0
Netherlands,Bachelor's Degree,4.0,48816.0
Netherlands,Bachelor's Degree,6.0,42612.0
Netherlands,Master's Degree,1.0,38916.0
Netherlands,Master's Degree,4.0,47563.0
Netherlands,Bachelor's Degree,3.0,43188.0
Netherlands,Bachelor's Degree,0.5,35028.0
Netherlands,Master's Degree,5.0,76560.0
Netherlands,Master's Degree,7.0,49944.0
Netherlands,Master's Degree,2.0,42158.0
Netherlands,Master's Degree,8.0,77831.0
Netherlands,Less than Bachelor's Degree,8.0,49227.0
Netherlands,Bachelor's Degree,3.0,29832.0
Netherlands,Less than Bachelor's Degree,10.0,54480.0
Netherlands,Post Graduate Degree,10.0,78912.0
Netherlands,Bachelor's Degree,10.0,77831.0
Netherlands,Master's Degree,9.0,44100.0
Netherlands,Bachelor's Degree,0.5,40212.0
Netherlands,Bachelor's Degree,8.0,54049.0
Netherlands,Bachelor's Degree,9.0,97288.0
Netherlands,Bachelor's Degree,1.0,28105.0
Netherlands,Less than Bachelor's Degree,5.0,54696.0
Netherlands,Master's Degree,5.0,44100.0
Netherlands,Bachelor's Degree,9.0,51888.0
Netherlands,Master's Degree,8.0,77831.0
Netherlands,Post Graduate Degree,6.0,63778.0
Netherlands,Bachelor's Degree,8.0,51887.0
Netherlands,Less than Bachelor's Degree,5.0,48644.0
Netherlands,Bachelor's Degree,10.0,56038.0
Netherlands,Bachelor's Degree,5.0,49296.0
Netherlands,Bachelor's Degree,3.0,41077.0
Netherlands,Master's Degree,4.0,86478.0
Netherlands,Bachelor's Degree,2.0,32424.0
Netherlands,Master's Degree,10.0,97288.0
Netherlands,Master's Degree,1.0,43239.0
Netherlands,Bachelor's Degree,10.0,44320.0
Netherlands,Bachelor's Degree,4.0,48644.0
Netherlands,Bachelor's Degree,1.0,38916.0
Netherlands,Bachelor's Degree,3.0,72382.0
Netherlands,Master's Degree,3.0,53184.0
Netherlands,Master's Degree,7.0,75669.0
Netherlands,Less than Bachelor's Degree,7.0,52536.0
Netherlands,Bachelor's Degree,8.0,47996.0
Netherlands,Bachelor's Degree,3.0,38268.0
Netherlands,Master's Degree,3.0,42804.0
Netherlands,Master's Degree,2.0,38916.0
Netherlands,Less than Bachelor's Degree,6.0,25944.0
Netherlands,Less than Bachelor's Degree,10.0,54590.0
Netherlands,Less than Bachelor's Degree,1.0,26784.0
Netherlands,Less than Bachelor's Degree,5.0,75669.0
Netherlands,Master's Degree,3.0,72426.0
Netherlands,Less than Bachelor's Degree,7.0,77832.0
Netherlands,Bachelor's Degree,0.5,21600.0
Netherlands,Master's Degree,4.0,37620.0
Netherlands,Bachelor's Degree,8.0,40212.0
Netherlands,Bachelor's Degree,6.0,42804.0
Netherlands,Less than Bachelor's Degree,3.0,31128.0
Netherlands,Less than Bachelor's Degree,3.0,42024.0
Netherlands,Bachelor's Degree,5.0,36324.0
Netherlands,Bachelor's Degree,4.0,91883.0
Netherlands,Master's Degree,1.0,41077.0
Netherlands,Bachelor's Degree,5.0,42156.0
Netherlands,Master's Degree,3.0,38916.0
Netherlands,Bachelor's Degree,3.0,48214.0
Netherlands,Master's Degree,4.0,64859.0
Netherlands,Master's Degree,6.0,55130.0
Netherlands,Bachelor's Degree,2.0,41508.0
Netherlands,Less than Bachelor's Degree,4.0,47952.0
Netherlands,Bachelor's Degree,5.0,51888.0
Netherlands,Less than Bachelor's Degree,3.0,35676.0
Netherlands,Bachelor's Degree,2.0,25944.0
Netherlands,Less than Bachelor's Degree,2.0,51888.0
Netherlands,Bachelor's Degree,6.0,102693.0
Netherlands,Master's Degree,10.0,68647.0
Netherlands,Less than Bachelor's Degree,4.0,34380.0
Netherlands,Bachelor's Degree,3.0,33727.0
Netherlands,Bachelor's Degree,3.0,40212.0
Netherlands,Bachelor's Degree,1.0,36753.0
Netherlands,Bachelor's Degree,8.0,81074.0
Netherlands,Master's Degree,5.0,53184.0
Netherlands,Less than Bachelor's Degree,5.0,37620.0
Netherlands,Master's Degree,6.0,53184.0
Netherlands,Less than Bachelor's Degree,6.0,97288.0
Netherlands,Bachelor's Degree,1.0,31128.0
Netherlands,Bachelor's Degree,10.0,55776.0
Netherlands,Less than Bachelor's Degree,8.0,48644.0
Netherlands,Master's Degree,5.0,58368.0
Netherlands,Less than Bachelor's Degree,0.5,40536.0
Netherlands,Master's Degree,5.0,81074.0
Netherlands,Master's Degree,7.0,124313.0
Netherlands,Master's Degree,7.0,46704.0
Netherlands,Bachelor's Degree,5.0,51888.0
Netherlands,Bachelor's Degree,0.5,31776.0
Netherlands,Master's Degree,10.0,64860.0
Netherlands,Bachelor's Degree,5.0,38916.0
Netherlands,Less than Bachelor's Degree,0.5,33336.0
Netherlands,Less than Bachelor's Degree,5.0,64859.0
Netherlands,Less than Bachelor's Degree,7.0,44100.0
Netherlands,Bachelor's Degree,2.0,36324.0
Netherlands,Bachelor's Degree,4.0,44676.0
Netherlands,Less than Bachelor's Degree,8.0,46236.0
Netherlands,Master's Degree,5.0,118908.0
Netherlands,Bachelor's Degree,9.0,38916.0
Netherlands,Bachelor's Degree,2.0,38916.0
Netherlands,Bachelor's Degree,3.0,38916.0
Netherlands,Less than Bachelor's Degree,8.0,53832.0
Netherlands,Bachelor's Degree,3.0,30808.0
Netherlands,Less than Bachelor's Degree,4.0,45396.0
Netherlands,Bachelor's Degree,0.5,34764.0
Netherlands,Master's Degree,6.0,58368.0
Netherlands,Bachelor's Degree,4.0,34380.0
Netherlands,Master's Degree,8.0,70264.0
Netherlands,Bachelor's Degree,8.0,54480.0
Netherlands,Bachelor's Degree,6.0,75669.0
Netherlands,Master's Degree,8.0,61292.0
Netherlands,Less than Bachelor's Degree,6.0,51887.0
Netherlands,Post Graduate Degree,2.0,36324.0
Netherlands,Master's Degree,6.0,53184.0
Netherlands,Master's Degree,10.0,61620.0
Netherlands,Master's Degree,9.0,124313.0
Netherlands,Bachelor's Degree,6.0,48644.0
Netherlands,Less than Bachelor's Degree,0.5,21408.0
Netherlands,Bachelor's Degree,4.0,55130.0
Netherlands,Master's Degree,2.0,57072.0
Netherlands,Bachelor's Degree,8.0,121070.0
Netherlands,Bachelor's Degree,4.0,37620.0
Netherlands,Less than Bachelor's Degree,5.0,48644.0
Netherlands,Bachelor's Degree,3.0,34186.0
Netherlands,Bachelor's Degree,2.0,46704.0
Netherlands,Bachelor's Degree,2.0,32424.0
Netherlands,Bachelor's Degree,2.0,36324.0
Netherlands,Post Graduate Degree,9.0,97288.0
Netherlands,Post Graduate Degree,6.0,86478.0
